City,Year,Month,Pollutant,N,N_valid,N_missing,Mean,SD,Median,P25,P75,IQR,Min,Max
Amman,2019,12,PM10,31,31,0,67.30179967137194,29.719208823122884,65.53333333333333,46.963765616840234,74.22312450754771,27.259358890707475,31.42666666666667,185.3736404044617
Amman,2019,12,NO2,31,31,0,33.955625762069474,11.733342416663662,33.835,26.36387622037843,39.267500000000005,12.903623779621576,15.62833333333333,68.43950263004638
Amman,2019,12,SO2,31,31,0,15.599057124402353,8.998324165401336,12.55,8.581844489538579,20.557499999999997,11.975655510461419,5.76,40.525
Irbid,2015,1,PM10,31,31,0,63.677219143189184,20.31582472739438,62.7,48.17500000000001,78.3,30.124999999999986,25.97,107.85
Irbid,2015,1,NO2,31,31,0,21.758709677419358,6.722247512023284,20.95,17.475,27.575000000000003,10.100000000000001,8.11,34.95
Irbid,2015,1,SO2,31,31,0,7.990967741935484,6.170332975801068,5.83,3.4450000000000003,10.274999999999999,6.829999999999998,0.89,23.8
Irbid,2015,2,PM10,28,28,0,60.37151871723233,20.785681082002114,61.35000000000001,47.92975439699288,69.7875,21.857745603007118,25.25,102.0
Irbid,2015,2,NO2,28,28,0,20.646785714285716,5.512126566554353,20.625,18.162499999999998,22.924999999999997,4.762499999999999,8.465,31.45
Irbid,2015,2,SO2,28,28,0,6.3739285714285705,4.426958105605142,5.615,2.9499999999999997,9.43,6.48,0.62,16.5
Irbid,2015,3,PM10,31,31,0,62.7822040248467,28.938621890350113,51.3,43.3,77.70670091093962,34.40670091093962,32.1,153.625124520149
Irbid,2015,3,NO2,31,31,0,22.192096774193555,4.897792321409302,21.65,18.025,24.75,6.725000000000001,14.755,32.6
Irbid,2015,3,SO2,31,31,0,7.858709677419353,3.485046859498912,7.1,5.765000000000001,9.844999999999999,4.079999999999998,2.83,17.5
Irbid,2015,4,PM10,30,30,0,57.8436739419,18.520566016708553,58.04891850328673,46.20062611843002,65.97740419278531,19.776778074355292,31.6,124.6227089993766
Irbid,2015,4,NO2,30,30,0,23.019999999999996,6.287804287557041,21.700000000000003,18.4125,26.362499999999997,7.949999999999996,12.2,38.15000000000001
Irbid,2015,4,SO2,30,30,0,8.693,4.1703263330509195,6.95,5.039999999999999,12.6,7.5600000000000005,4.45,17.2
Irbid,2015,5,PM10,31,31,0,66.53712798419777,37.58482980613471,47.74412576463565,40.97794269600598,88.86267432098995,47.88473162498397,32.39173933390138,169.4229905755595
Irbid,2015,5,NO2,31,31,0,23.946774193548386,5.8278202826881875,24.9,19.55,28.825,9.274999999999999,12.0,33.2
Irbid,2015,5,SO2,31,31,0,6.627096774193549,3.224873324177129,6.33,4.765000000000001,8.295,3.5299999999999994,0.38,14.7
Irbid,2015,6,PM10,30,30,0,43.59180756203418,22.041357852137455,38.3606056971861,32.1103331495725,41.619659745767095,9.509326596194597,27.2907403034155,135.0865900357496
Irbid,2015,6,NO2,30,30,0,20.019999999999996,4.485063333270587,20.125,16.8625,22.3,5.4375,12.9,34.55
Irbid,2015,6,SO2,30,30,0,1.728,1.4265811554564458,1.32,0.5525,3.125,2.5725,0.23,5.56
Irbid,2015,7,PM10,31,31,0,39.1813152247288,6.036040566722579,38.84075410397978,35.41312980517014,42.344809244265136,6.931679439094992,30.73131539084255,58.09004163359589
Irbid,2015,7,NO2,31,31,0,21.713870967741933,4.4365314360202275,20.4,19.175,25.475,6.300000000000001,13.55,29.95
Irbid,2015,7,SO2,31,31,0,2.428709677419355,0.7996696898740291,2.72,1.875,2.96,1.085,0.36,3.51
Irbid,2015,8,PM10,31,31,0,51.664367459686915,23.575929328185257,42.52627121468267,39.76505255117984,56.42801583115777,16.66296327997793,34.21712757843704,160.9672203450819
Irbid,2015,8,NO2,31,31,0,18.710483870967742,5.5819574456216685,17.045,14.719999999999999,20.93,6.210000000000001,11.8,34.95
Irbid,2015,8,SO2,31,31,0,1.2870967741935488,0.9573198474504645,0.9,0.76,1.1749999999999998,0.4149999999999998,0.22,4.13
Irbid,2015,9,PM10,30,29,1,57.62177630107868,19.67088608932247,50.65000000000001,41.2305869791706,71.55349225999493,30.322905280824322,34.95,100.539560697711
Irbid,2015,9,NO2,30,30,0,21.470166666666668,5.352634298808542,20.15,18.52,24.0125,5.4925,11.15,34.05
Irbid,2015,9,SO2,30,30,0,0.8046666666666665,0.6185396223103383,0.61,0.2925,1.1825,0.8900000000000001,0.13,2.3
Irbid,2015,10,PM10,31,31,0,58.535483870967745,20.869919316041077,53.05,39.675,76.07499999999999,36.39999999999999,33.0,99.9
Irbid,2015,10,NO2,31,31,0,23.035483870967738,4.7537913561771425,22.2,20.125,26.65,6.524999999999999,13.75,34.4
Irbid,2015,10,SO2,31,31,0,0.7263548387096773,1.0381919073847283,0.41,0.305,0.8049999999999999,0.49999999999999994,0.058,5.94
Irbid,2015,11,PM10,30,30,0,56.02475144738662,13.770902791171086,53.725,48.4625,64.05,15.587499999999999,28.0,98.85
Irbid,2015,11,NO2,30,30,0,23.094999999999995,4.897102415609205,22.475,19.9625,25.5875,5.625,15.95,39.05
Irbid,2015,11,SO2,30,30,0,0.9306666666666666,0.5776285247836,0.755,0.485,1.295,0.8099999999999999,0.27,2.17
Irbid,2015,12,PM10,31,31,0,51.05483870967742,14.49161455715402,49.15,43.74999999999999,61.95,18.20000000000001,20.3,81.45
Irbid,2015,12,NO2,31,31,0,24.31612903225807,4.759471033227225,24.75,21.625,27.575,5.949999999999999,12.5,34.35
Irbid,2015,12,SO2,31,31,0,3.708709677419354,2.199263121950144,3.42,2.275,5.02,2.7449999999999997,0.38,8.36
Irbid,2016,1,PM10,31,31,0,48.564810958444376,28.161097141870034,43.25,32.438561781415316,61.525000000000006,29.08643821858469,10.79701614894475,139.5
Irbid,2016,1,NO2,31,31,0,16.888117522803405,5.179773837288316,18.25,13.83341557937586,20.70737975277352,6.87396417339766,4.93,27.31066675083413
Irbid,2016,1,SO2,31,31,0,2.2019354838709675,1.8030019769906684,2.07,0.345,3.465,3.12,0.18,5.9
Irbid,2016,2,PM10,29,29,0,53.87060825860051,21.44261858289341,54.75,41.08822910535584,70.5327806006601,29.44455149530426,9.496098305683926,88.41398584226424
Irbid,2016,2,NO2,29,29,0,20.063742820973477,6.980615168013542,19.977628069242,14.29,25.20882068525999,10.918820685259991,7.52,33.15
Irbid,2016,2,SO2,29,18,11,3.771111111111111,2.6026590224092176,2.755,1.7474999999999998,5.2924999999999995,3.545,0.85,10.9
Irbid,2016,3,PM10,31,31,0,53.430523243322114,32.6419520546115,44.3,33.725,58.62499999999999,24.89999999999999,14.6,142.5
Irbid,2016,3,NO2,31,31,0,20.521903931551623,5.9979336957282845,20.45,16.175,25.15,8.974999999999998,9.385000000000002,34.09999999999999
Irbid,2016,3,SO2,31,30,1,2.960666666666666,1.113109757990349,2.495,2.2425,3.3525,1.1099999999999999,1.74,5.85
Irbid,2016,4,PM10,30,30,0,50.230000000000004,22.537740761236243,46.325,39.525,57.29999999999999,17.77499999999999,19.4,109.55
Irbid,2016,4,NO2,30,30,0,22.188333333333336,6.330191522587897,22.975,16.375,26.4625,10.087499999999999,12.0,34.05
Irbid,2016,4,SO2,30,30,0,4.740666666666668,1.5269440595252797,5.140000000000001,3.6350000000000002,5.7,2.065,2.19,8.27
Irbid,2016,5,PM10,31,31,0,45.73225806451614,25.91957287581175,38.34999999999999,28.425,54.75,26.325,19.7,135.4
Irbid,2016,5,NO2,31,31,0,18.93596774193548,5.065737264432302,19.25,15.375,21.5,6.125,9.46,28.05
Irbid,2016,5,SO2,31,31,0,4.983548387096774,0.4249827320970173,4.88,4.655,5.15,0.4950000000000001,4.58,6.75
Irbid,2016,6,PM10,30,30,0,49.21333333333334,15.58380532815227,48.724999999999994,35.675,58.012499999999996,22.3375,26.2,84.4
Irbid,2016,6,NO2,30,30,0,20.679999999999996,5.66942191299838,19.15,16.412499999999998,25.5625,9.150000000000002,13.2,32.15
Irbid,2016,6,SO2,30,30,0,4.633,0.15792075708164957,4.585,4.505,4.6925,0.1875,4.47,5.13
Irbid,2016,7,PM10,31,31,0,35.21935483870968,5.541114169240617,35.2,30.45,38.575,8.125000000000004,26.8,46.7
Irbid,2016,7,NO2,31,31,0,15.593225806451617,2.2181349329211604,15.55,14.475,16.75,2.2750000000000004,10.09,21.05
Irbid,2016,7,SO2,31,31,0,4.41,0.048166378315169144,4.4,4.38,4.44,0.0600000000000005,4.33,4.51
Irbid,2016,8,PM10,31,31,0,37.774193548387096,5.934024364736829,37.5,33.075,40.599999999999994,7.5249999999999915,29.25,54.5
Irbid,2016,8,NO2,31,31,0,13.694999999999997,3.663996224524984,13.15,11.8475,15.100000000000001,3.2525000000000013,7.484999999999999,24.25
Irbid,2016,8,SO2,31,31,0,2.435161290322581,1.5836095288248757,2.05,1.2650000000000001,3.755,2.4899999999999998,0.15,5.3
Irbid,2016,9,PM10,30,30,0,36.825,9.851113625127486,34.1,32.275,39.4125,7.137500000000003,23.4,66.6
Irbid,2016,9,NO2,30,30,0,17.196666666666665,3.503420332045315,16.475,14.525,18.762500000000003,4.2375000000000025,12.1,26.9
Irbid,2016,9,SO2,30,30,0,3.4826666666666664,2.4575919435332505,1.955,1.7825,5.1274999999999995,3.3449999999999998,0.33,9.61
Irbid,2016,10,PM10,31,31,0,56.84965960435654,19.310693778753894,58.5,42.27816282272165,65.85,23.571837177278347,29.2,102.3
Irbid,2016,10,NO2,31,31,0,24.770967741935486,6.909953861321462,26.35,17.675,30.35,12.675,14.75,38.1
Irbid,2016,10,SO2,31,31,0,12.725806451612904,6.315516750667121,10.7,6.77,18.799999999999997,12.029999999999998,5.41,23.3
Irbid,2016,11,PM10,30,30,0,72.08173337674481,24.834594745087454,68.44999999999999,59.25,83.4,24.150000000000006,22.9,122.5950040079822
Irbid,2016,11,NO2,30,30,0,23.767859634316405,7.868863347944321,22.375,17.3875,28.3875,11.0,12.75,43.94419626817098
Irbid,2016,11,SO2,30,30,0,9.831,3.663790528193821,9.45,7.43,11.625,4.195,3.37,18.8
Irbid,2016,12,PM10,31,31,0,47.71774193548387,23.029960733745284,44.7,32.575,57.400000000000006,24.825000000000003,13.25,95.95
Irbid,2016,12,NO2,31,31,0,23.45967741935484,5.145101543455982,23.5,20.35,26.85,6.5,11.95,32.7
Irbid,2016,12,SO2,31,31,0,12.631612903225804,7.8005303652056,9.74,6.175,20.7,14.524999999999999,4.39,27.9
Irbid,2017,1,PM10,31,31,0,51.39568795838483,21.497807174084702,44.4,36.25,64.975,28.724999999999994,11.57904055494506,98.2
Irbid,2017,1,NO2,31,31,0,22.5732022582732,6.563342362194233,23.25,17.975,26.15,8.174999999999997,4.828271488198355,34.6
Irbid,2017,1,SO2,31,31,0,22.083870967741937,6.151807147724618,21.7,18.95,22.95,4.0,10.6,37.8
Irbid,2017,2,PM10,28,27,1,50.88246142296645,21.432446359977753,49.6,33.25464101661094,66.50214605656444,33.2475050399535,11.85,91.25
Irbid,2017,2,NO2,28,28,0,25.1737957602753,5.6017092980923415,24.825,20.600234840589792,28.325000000000003,7.724765159410211,16.85568335054861,37.15
Irbid,2017,2,SO2,28,28,0,29.267857142857142,8.471829290914185,29.75,21.625,36.025,14.399999999999999,14.8,46.4
Irbid,2017,3,PM10,31,31,0,57.165009102972235,28.484594316435864,47.3,37.224999999999994,69.80146226438143,32.57646226438143,28.3,139.6244164717547
Irbid,2017,3,NO2,31,31,0,22.783517946612427,5.354664334474757,22.15,18.875,26.56952817249267,7.694528172492671,13.25,37.35
Irbid,2017,3,SO2,31,30,1,18.863333333333333,4.508266991247059,17.75,15.15,21.375,6.225,13.3,29.9
Irbid,2017,4,PM10,30,30,0,58.85318643825167,29.6557638308042,44.713516191417845,39.0875,73.60000000000001,34.51250000000001,28.9,143.6185607647145
Irbid,2017,4,NO2,30,30,0,21.287772241997132,5.97822702732336,21.825000000000003,17.0625,25.2,8.1375,11.55,34.05
Irbid,2017,4,SO2,30,29,1,19.382758620689653,5.906477616355819,19.3,15.4,21.5,6.1,11.4,40.2
Irbid,2017,5,PM10,31,31,0,47.185630685369176,14.944495086811008,43.90000000000001,37.5,55.425,17.924999999999997,26.3,82.69999999999999
Irbid,2017,5,NO2,31,31,0,21.020483870967738,6.8763631805917464,18.8,15.5,26.525,11.024999999999999,10.59,35.25
Irbid,2017,5,SO2,31,31,0,20.925806451612896,5.928404380153537,20.3,15.95,25.0,9.05,11.7,37.3
Irbid,2017,6,PM10,30,30,0,36.75812543441571,6.75364192007187,35.657182004035135,32.824999999999996,39.08797813998067,6.2629781399806745,26.9,57.9
Irbid,2017,6,NO2,30,30,0,18.268000000000004,5.0001444117076295,17.45,15.0625,20.4,5.337499999999999,9.54,30.0
Irbid,2017,6,SO2,30,30,0,13.806666666666668,4.231567194260328,12.2,10.4,16.55,6.15,10.1,23.3
Irbid,2017,7,PM10,31,31,0,46.97896619599868,13.890217858303803,43.62746831321437,37.825,50.41294601566329,12.587946015663285,29.35,75.05412651776476
Irbid,2017,7,NO2,31,31,0,20.02689296717622,6.238777050802004,19.65,15.0,24.725,9.725000000000001,9.695,33.95
Irbid,2017,7,SO2,31,30,1,11.255666666666666,1.8496163317598178,10.45,10.3,11.25,0.9499999999999993,9.67,17.0
Irbid,2017,8,PM10,31,31,0,38.8774193548387,2.6300772710346187,38.25,37.325,40.425,3.0999999999999943,33.2,44.55
Irbid,2017,8,NO2,31,31,0,16.559677419354838,3.2691848972600375,16.0,14.6,18.25,3.6500000000000004,10.2,24.0
Irbid,2017,8,SO2,31,31,0,10.686129032258064,0.8172012294792304,10.4,10.3,10.75,0.4499999999999993,9.44,13.4
Irbid,2017,9,PM10,30,30,0,39.463333333333324,6.91216984412442,40.325,33.1375,44.0375,10.899999999999999,28.0,58.5
Irbid,2017,9,NO2,30,30,0,16.144,9.031812587774928,12.575,9.91375,19.9625,10.048749999999998,6.315,42.35
Irbid,2017,9,SO2,30,30,0,11.443333333333335,1.1016236710618008,11.1,11.1,11.2,0.09999999999999964,10.9,16.5
Irbid,2017,10,PM10,31,31,0,40.485483870967734,15.970395494729132,35.4,28.125,48.349999999999994,20.224999999999994,23.1,89.65
Irbid,2017,10,NO2,31,31,0,13.84951612903226,3.711878983937629,12.61,10.9375,16.47,5.532499999999999,9.775,22.165
Irbid,2017,10,SO2,31,31,0,14.274193548387096,4.905165151275778,12.7,11.4,15.950000000000001,4.550000000000001,10.7,35.0
Irbid,2017,11,PM10,30,28,2,50.004464285714285,24.443907873124306,44.575,30.9125,71.5,40.5875,12.525,106.5
Irbid,2017,11,NO2,30,30,0,16.379166666666666,3.9374442707240283,15.8275,13.86,17.23625,3.376249999999999,8.685,26.94
Irbid,2017,11,SO2,30,30,0,19.95,5.966848067620707,18.4,15.25,23.525000000000002,8.275000000000002,11.6,31.5
Irbid,2017,12,PM10,31,31,0,57.97096774193548,23.83368685353271,56.7,45.0,74.125,29.125,15.5,106.85
Irbid,2017,12,NO2,31,31,0,17.348225806451616,4.655981734712722,17.58,14.067499999999999,19.3825,5.315000000000001,9.665,32.63
Irbid,2017,12,SO2,31,31,0,28.006451612903227,9.598261491328207,26.5,21.7,33.650000000000006,11.950000000000006,13.3,53.8
Irbid,2018,1,PM10,31,31,0,53.361290322580636,28.62996888366402,48.0,35.0,65.6,30.599999999999994,14.8,125.0
Irbid,2018,1,NO2,31,31,0,10.18610206395006,6.696669633729333,6.22,4.815246063064583,15.715,10.899753936935417,1.606222720309924,25.305
Irbid,2018,1,SO2,31,16,15,18.9625,4.841470162392136,17.85,15.724999999999998,22.825000000000003,7.100000000000005,11.4,27.0
Irbid,2018,2,PM10,28,25,3,70.32,39.107458794114116,60.0,46.0,94.0,48.0,12.0,196.0
Irbid,2018,2,NO2,28,26,2,16.707115384615385,7.006762900666315,16.02,12.47125,20.24375,7.772499999999999,5.93,32.985
Irbid,2018,2,SO2,28,26,2,22.950000000000003,12.725069744406118,16.8,14.375,30.65,16.275,11.1,54.5
Irbid,2018,3,PM10,31,15,16,92.42,54.647862329123704,87.2,50.35,105.5,55.15,26.1,209.0
Irbid,2018,3,NO2,31,15,16,15.219666666666667,4.153478519208185,15.9,13.045,17.505000000000003,4.460000000000003,8.25,22.79
Irbid,2018,3,SO2,31,15,16,18.880000000000003,3.648522205731285,18.7,15.5,21.799999999999997,6.299999999999997,13.3,24.3
Irbid,2018,4,PM10,30,27,3,53.92592592592592,23.246961630957816,49.8,40.5,56.349999999999994,15.849999999999994,26.1,124.0
Irbid,2018,4,NO2,30,30,0,24.751333333333328,7.725645261895195,23.5,17.82875,29.3375,11.50875,15.235,47.05
Irbid,2018,4,SO2,30,30,0,10.594666666666667,7.363878631926733,14.600000000000001,1.935,17.4,15.464999999999998,1.29,20.8
Irbid,2018,5,PM10,31,31,0,58.18064516129032,25.094692923070923,57.9,35.8,70.55,34.75,25.2,106.0
Irbid,2018,5,NO2,31,31,0,27.371848685700417,5.706589153046601,26.2,23.125,29.975,6.850000000000001,18.9,43.34999999999999
Irbid,2018,5,SO2,31,30,1,3.9033333333333338,3.4017615450227265,1.9849999999999999,1.8725,4.565,2.6925000000000003,1.26,12.5
Irbid,2018,6,PM10,30,29,1,31.875862068965517,6.818653782739448,29.6,28.2,35.6,7.400000000000002,21.4,50.9
Irbid,2018,6,NO2,30,30,0,21.543333333333333,5.586633267395293,19.775,17.6625,23.35,5.6875,12.55,37.25
Irbid,2018,6,SO2,30,30,0,1.5431999999999997,1.4668219081895482,1.0350000000000001,0.5425,1.9825,1.44,0.096,5.24
Irbid,2018,7,PM10,31,31,0,36.06129032258064,8.838954592007468,34.8,29.799999999999997,41.0,11.200000000000003,23.0,67.8
Irbid,2018,7,NO2,31,31,0,18.451237363352682,4.53141188938551,18.15,15.15,20.65,5.499999999999998,12.1,32.55
Irbid,2018,7,SO2,31,27,4,4.47148148148148,1.226667479561232,4.24,4.074999999999999,4.615,0.5400000000000009,1.18,8.79
Irbid,2018,8,PM10,31,31,0,37.08387096774194,4.561731891448945,38.0,35.150000000000006,40.0,4.849999999999994,23.0,45.1
Irbid,2018,8,NO2,31,31,0,14.460645161290321,2.281721112791644,14.55,12.774999999999999,15.825,3.0500000000000007,10.46,19.2
Irbid,2018,8,SO2,31,31,0,3.9722580645161285,0.20790558237525913,3.9,3.835,4.01,0.17499999999999982,3.79,4.56
Irbid,2018,9,PM10,30,30,0,36.673333333333325,7.918635084987526,34.45,30.675,41.8,11.124999999999996,25.8,63.1
Irbid,2018,9,NO2,30,30,0,19.131764069150034,6.371837709157232,16.225,14.9,21.792586817227402,6.892586817227402,12.325,37.85
Irbid,2018,9,SO2,30,26,4,4.387307692307692,0.5784707957524404,4.29,4.045,4.3975,0.35250000000000004,3.53,5.69
Irbid,2018,10,PM10,31,31,0,77.4225806451613,53.354779290315506,49.1,39.35,104.5,65.15,20.7,206.0
Irbid,2018,10,NO2,31,31,0,23.25271108679522,4.93764095217149,22.65,20.15,26.675,6.525000000000002,13.45,33.59999999999999
Irbid,2018,10,SO2,31,28,3,5.906428571428571,0.8026309252180618,5.539999999999999,5.425,6.17,0.7450000000000001,5.2,8.95
Irbid,2018,11,PM10,30,30,0,41.983333333333334,13.134794101620093,40.25,34.324999999999996,48.574999999999996,14.25,22.5,91.8
Irbid,2018,11,NO2,30,30,0,16.404333333333334,3.757636072130285,15.6,13.8275,18.5625,4.734999999999999,8.18,23.5
Irbid,2018,11,SO2,30,30,0,12.02033333333333,3.1850897062377395,10.95,9.2875,14.625,5.3375,7.79,18.2
Irbid,2018,12,PM10,31,22,9,43.695454545454545,18.82762603634622,44.05,30.200000000000003,52.725,22.525,13.2,80.1
Irbid,2018,12,NO2,31,22,9,13.193619611117418,2.6595711033665657,14.2475,10.49625,15.075,4.578749999999999,9.07,17.6996314445832
Irbid,2018,12,SO2,31,20,11,13.675999999999998,5.180706515524693,12.95,9.85,16.1,6.250000000000002,7.47,29.4
Irbid,2019,1,PM10,31,30,1,67.48427586355515,36.652966597859916,61.975,40.5125,87.3375,46.825,9.260000000000002,158.9182759066545
Irbid,2019,1,NO2,31,31,0,11.308225806451615,3.1908639238684495,11.06,8.747499999999999,13.205,4.457500000000001,5.965,18.25
Irbid,2019,1,SO2,31,31,0,12.654516129032261,5.067303581925781,11.8,8.32,16.450000000000003,8.130000000000003,4.41,24.9
Irbid,2019,2,PM10,28,28,0,42.08605963500619,21.824384929642296,40.075,25.7125,52.00191588225056,26.28941588225056,10.015,104.95
Irbid,2019,2,NO2,28,28,0,10.983386948543957,3.292017607483566,10.9275,7.975,12.614634083610655,4.639634083610655,6.535,18.55207911448551
Irbid,2019,2,SO2,28,23,5,6.918260869565219,3.9646513685705456,6.45,3.165,10.15,6.985,2.54,15.0
Irbid,2019,3,PM10,31,31,0,33.96652810521028,12.57590994516153,33.95,25.4,39.724999999999994,14.324999999999996,14.85,71.78792670505293
Irbid,2019,3,NO2,31,29,2,11.499747490234048,2.4527728422353423,11.735,9.715,12.97,3.255000000000001,6.575,17.01
Irbid,2019,3,SO2,31,28,3,6.7957142857142845,2.967130336514127,6.165,4.0325,8.605,4.572500000000001,2.64,13.5
Irbid,2019,4,PM10,30,30,0,45.67666666666665,25.16550640546854,40.325,27.5125,56.4375,28.925,14.8,117.5
Irbid,2019,4,NO2,30,30,0,12.352166666666669,2.7218913566619927,12.2875,10.0175,13.95375,3.9362499999999994,7.98,18.275
Irbid,2019,4,SO2,30,30,0,6.5680000000000005,2.7203757346975137,6.275,4.5375000000000005,7.452500000000001,2.915,3.1,12.8
Irbid,2019,5,PM10,31,31,0,43.424193548387095,17.315175766591484,40.6,30.525,48.87499999999999,18.349999999999994,18.0,85.55
Irbid,2019,5,NO2,31,31,0,15.469197837497752,4.475270580494278,15.95,11.782499999999999,19.16558033083659,7.3830803308365915,7.600000000000001,22.44804760168239
Irbid,2019,5,SO2,31,31,0,7.606209677419355,2.594326250924613,7.38,5.46,8.7,3.2399999999999993,4.17,15.0
Irbid,2019,6,PM10,30,30,0,33.109219125519026,5.144576366639263,32.65,29.362499999999997,35.2875,5.925000000000004,23.65,45.6
Irbid,2019,6,NO2,30,30,0,11.11393194308377,2.712763475389491,10.65,8.6875,12.872499999999999,4.184999999999999,7.175,16.35
Irbid,2019,6,SO2,30,26,4,3.229230769230769,0.4937037417474012,3.14,2.9525,3.33,0.37749999999999995,2.6,5.03
Irbid,2019,7,PM10,31,31,0,32.93232252000512,11.819614380642678,30.75,26.799999999999997,33.75,6.950000000000003,24.15,90.55
Irbid,2019,7,NO2,31,31,0,10.261029108704186,2.7792996848755127,9.9,7.8025,11.657499999999999,3.8549999999999986,6.545,17.81
Irbid,2019,7,SO2,31,29,2,4.735862068965518,1.2402088454351414,4.5,3.84,5.12,1.2800000000000002,3.17,8.18
Irbid,2019,8,PM10,31,31,0,32.14172248651854,3.4601988469954064,32.0,29.775,33.875,4.100000000000001,26.15,40.5
Irbid,2019,8,NO2,31,30,1,9.00546327338004,2.1203665657575597,9.075,7.4425,10.506384442335523,3.0638844423355236,5.33,13.455
Irbid,2019,8,SO2,31,26,5,4.044615384615384,0.670314736637832,3.955,3.6625,4.24,0.5775000000000001,3.41,6.66
Irbid,2019,9,PM10,30,30,0,37.08225251060923,7.963227172511002,34.825,32.437509851638815,37.906386723090634,5.468876871451819,26.25,59.45
Irbid,2019,9,NO2,30,29,1,8.426915120387788,3.7746400632518613,8.025,5.924513889845088,9.405,3.480486110154911,3.753738676553902,21.01503561187656
Irbid,2019,9,SO2,30,26,4,4.853461538461539,1.1006868485003072,4.455,4.075,5.205,1.13,3.85,8.01
Irbid,2019,10,PM10,31,31,0,40.124281473220904,10.514906622783034,37.46472758065082,32.92130682524964,46.44073952049476,13.519432695245122,28.18019670296761,74.20860931157853
Irbid,2019,10,NO2,31,30,1,6.644887461285408,1.8611189124110707,6.265106085989512,5.345997376237701,7.668543258549931,2.3225458823122302,3.968838523725667,11.49175568137025
Irbid,2019,10,SO2,31,30,1,6.744999999999999,2.627277009140571,5.67,4.93,7.265,2.335,4.49,14.5
Irbid,2019,11,PM10,30,30,0,48.58373237793247,12.922814139414282,45.32575497487309,39.26219627153231,61.95,22.687803728467692,27.25113513220186,69.69920334913283
Irbid,2019,11,NO2,30,29,1,14.2998327536566,8.600970942275557,10.71,8.825,21.35,12.525000000000002,5.440493861799425,34.3
Irbid,2019,11,SO2,30,29,1,11.705862068965516,3.8284270522737245,11.4,9.77,13.6,3.83,4.25,18.3
Irbid,2019,12,PM10,31,29,2,41.1510513890506,28.630726579383232,36.7,24.1,45.25,21.15,13.705,165.5754902824674
Irbid,2019,12,NO2,31,31,0,19.849851791137514,6.287407163610511,20.05,16.448452762631465,24.525,8.076547237368533,9.11,33.1
Irbid,2019,12,SO2,31,30,1,9.906333333333334,5.292344166965069,8.05,5.9175,13.525,7.6075,4.6,23.4
Zarqa,2015,1,PM10,31,27,4,86.63314589173396,40.42231061624283,83.1,59.87499999999999,118.8,58.925000000000004,16.3,160.7324553422698
Zarqa,2015,1,NO2,31,31,0,22.06516129032259,5.713996045365416,24.2,18.055,25.450000000000003,7.395000000000003,8.32,30.05
Zarqa,2015,1,SO2,31,31,0,8.03467741935484,5.615332423446225,7.38,3.46,11.4575,7.9975,0.72,20.91
Zarqa,2015,2,PM10,28,26,2,78.74423076923077,35.368020376953744,75.975,49.7375,102.975,53.2375,13.75,138.5
Zarqa,2015,2,NO2,28,28,0,17.431964285714283,4.442645053653434,17.185,13.594999999999999,20.325,6.73,11.525,27.4
Zarqa,2015,2,SO2,28,28,0,6.4825,4.629749313267804,4.615,3.70375,6.9125,3.2087499999999998,2.04,18.365
Zarqa,2015,3,PM10,31,30,1,83.44839998503532,34.05188898078211,70.525,57.4625,96.15,38.68750000000001,46.45,176.2107331324015
Zarqa,2015,3,NO2,31,31,0,14.670806451612906,3.2621207561886774,14.1,12.43,16.924999999999997,4.494999999999997,9.54,22.05
Zarqa,2015,3,SO2,31,31,0,6.638709677419355,2.9594194159614977,6.07,4.359999999999999,9.370000000000001,5.010000000000002,2.24,12.68
Zarqa,2015,4,PM10,30,29,1,101.12764185783519,44.382924912253934,92.2,66.5,142.4066362382706,75.90663623827061,30.2,170.5
Zarqa,2015,4,NO2,30,30,0,14.974333333333334,2.587268808040145,15.3175,13.0375,16.3625,3.325000000000001,10.44,21.95
Zarqa,2015,4,SO2,30,30,0,6.348333333333333,2.9446577382443446,5.887499999999999,3.7625,8.053749999999999,4.291249999999999,2.145,13.5
Zarqa,2015,5,PM10,31,31,0,92.44345921256925,23.54008323717268,91.7,75.35367893449627,104.35,28.99632106550372,51.34477981492569,135.0
Zarqa,2015,5,NO2,31,31,0,14.226290322580647,2.336947427643569,14.2,12.75,16.2,3.4499999999999993,9.885,19.55
Zarqa,2015,5,SO2,31,31,0,6.9641935483870965,1.8680181551465147,6.81,5.8,8.497499999999999,2.697499999999999,3.615,10.35
Zarqa,2015,6,PM10,30,29,1,71.40583131893234,16.477899256973885,67.8,58.09999999999999,82.55000000000001,24.450000000000024,51.5,113.45
Zarqa,2015,6,NO2,30,30,0,11.695660106938686,2.618301903150213,11.425,9.79625,13.06375,3.2675,6.850452627510053,17.6
Zarqa,2015,6,SO2,30,30,0,5.4351666666666665,2.8181616909063174,5.3125,2.88375,7.07875,4.195,1.22,10.93
Zarqa,2015,7,PM10,31,31,0,75.61612903225806,15.005217909651599,76.0,67.65,83.275,15.625,46.0,102.95
Zarqa,2015,7,NO2,31,31,0,15.558870967741935,4.003537125608933,15.2,12.3,17.825000000000003,5.525000000000002,9.815,24.2
Zarqa,2015,7,SO2,31,31,0,6.389838709677419,1.4348609014296865,6.07,5.4625,7.085000000000001,1.6225000000000005,3.895,9.76
Zarqa,2015,8,PM10,31,30,1,83.75226221571023,27.35809584765205,78.725,63.9125,92.94999999999999,29.037499999999987,51.85,173.7178664713061
